DaysMedia,Ideology,VotingDuty,TrustPeople,AttendServices,Education,RoughProtestors,Feminist,HuffPostNews,FoxNewsWeb,GunsOwned,ClintonPostFT,TrumpPostFT,FundamentalistFT,FeministFT,PoorFT,BigBizFT,RichFT,PoliceFT,ScientistFT,BLMFT,WeedLegal,WomenHome,ObamaMuslim
2,99,6,3,4,3,1,3,-1,-1,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
7,6,7,3,-1,12,3,3,0,0,0,2,100,51,60,41,61,51,100,85,2,2,2,3
4,3,7,3,-1,13,3,3,0,0,0,72,36,30,51,50,41,55,70,85,66,1,4,2
3,4,3,3,-1,11,3,3,-1,-1,0,0,95,48,49,50,50,38,92,95,0,2,4,5
4,99,1,2,2,9,3,3,0,0,20,2,75,94,3,70,48,2,100,68,60,1,4,1
7,2,1,3,-1,13,1,2,0,0,0,100,0,0,60,70,0,15,60,70,60,1,4,10
2,2,7,2,4,9,3,3,0,0,0,65,0,50,73,73,3,11,82,100,80,1,4,9
7,6,1,2,1,13,3,3,0,1,0,2,86,70,1,71,60,70,92,71,2,2,1,1
3,4,2,2,2,11,2,2,0,0,2,16,68,59,27,61,36,21,86,91,9,1,2,7
7,5,1,2,1,13,2,3,0,1,0,100,0,100,50,100,70,100,100,100,0,1,4,5
7,2,7,2,-1,9,1,2,-1,-1,5,70,31,10,80,100,20,50,90,100,70,1,3,10
7,2,7,2,-1,14,1,2,1,0,0,100,0,15,100,50,40,50,70,100,85,1,4,10
7,2,1,3,-1,13,1,2,-1,-1,0,90,4,10,-9,87,50,62,93,80,68,1,4,10
7,3,2,2,4,10,1,2,-1,-1,0,85,0,40,60,70,40,60,70,70,60,1,1,9
7,4,2,2,2,9,4,3,-1,-1,0,65,15,35,60,45,75,75,75,85,15,2,4,10
5,4,6,3,3,11,4,3,0,0,5,32,72,51,50,52,51,50,72,61,50,1,4,9
4,3,7,4,5,9,2,2,0,0,0,100,0,60,100,85,70,50,100,100,70,2,4,9
7,5,6,2,-1,10,1,3,-1,-1,0,90,14,40,60,60,61,51,85,85,60,2,4,10
0,4,6,3,4,8,1,3,0,1,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
5,6,6,3,4,13,3,3,-1,-1,0,15,40,50,50,85,50,50,70,70,50,3,3,8
3,2,6,2,2,13,-9,3,0,0,0,15,70,85,40,50,60,50,85,85,50,3,4,-9
7,1,1,4,-1,13,1,2,1,0,1,10,5,0,40,60,0,15,70,100,70,1,4,10
7,6,2,2,1,16,2,2,0,0,0,15,40,90,90,90,50,90,90,90,50,2,4,-9
7,99,7,2,-1,9,5,3,-1,-1,10,15,85,70,-9,85,50,50,100,50,0,2,4,4
2,3,6,4,-1,10,3,2,0,0,1,15,15,70,100,75,70,70,80,100,30,2,6,7
4,99,4,3,1,9,-9,3,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9
5,3,4,2,-1,10,3,3,-1,-1,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
7,3,7,3,3,8,1,1,-1,-1,0,15,0,40,40,100,40,0,40,40,100,3,1,6
7,4,4,4,5,12,2,3,1,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,6,1,2,2,10,3,3,0,0,1,12,70,60,40,85,60,70,85,50,0,2,4,4
7,2,7,3,-1,9,1,3,0,0,8,73,1,1,71,71,31,50,100,71,49,3,4,8
7,2,6,4,-1,10,3,2,0,0,0,70,0,40,60,50,50,50,70,85,50,1,4,8
7,5,6,3,-1,7,3,3,-1,-1,8,16,85,85,50,70,60,30,85,70,0,1,4,4
2,99,5,3,5,10,1,3,0,0,0,47,42,47,50,72,51,51,84,81,48,1,3,4
0,4,4,2,1,10,1,-9,-1,-1,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6,3,6,2,1,14,3,2,0,0,0,85,1,40,72,72,60,52,73,87,72,2,4,10
2,99,7,4,1,9,1,2,-1,-1,0,100,0,50,100,100,50,50,0,100,100,3,4,10
2,3,4,2,3,10,1,2,-1,-1,0,30,32,60,51,52,61,51,84,51,70,3,4,8
6,7,2,2,-1,13,2,3,0,0,0,0,85,100,30,60,60,60,100,70,0,2,4,3
7,6,2,4,2,10,4,3,-1,-1,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,7,7,4,3,12,5,3,0,1,0,0,80,100,60,85,70,85,95,90,0,2,4,9
3,4,6,4,-1,9,1,3,-1,-1,0,70,0,50,52,70,40,15,70,49,50,2,4,8
5,99,1,3,3,14,2,3,0,0,2,70,15,50,70,60,40,50,70,70,70,3,1,9
6,6,1,3,-1,13,4,3,0,0,0,15,100,0,15,100,70,85,50,-9,0,2,4,4
7,5,2,2,-1,10,2,3,-1,-1,3,30,62,42,41,51,51,61,61,50,41,2,4,5
7,4,1,2,1,13,2,2,-1,-1,4,17,52,42,51,70,61,63,73,69,52,2,1,7
7,6,1,2,4,12,2,3,0,1,0,2,60,50,15,51,62,61,86,50,1,2,6,-9
7,2,1,4,-1,13,1,2,0,0,0,100,0,0,86,67,15,40,40,99,70,1,4,10
5,99,4,3,-1,9,1,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3,6,6,2,-1,9,4,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,5,1,2,-1,16,2,2,1,0,4,60,30,40,60,60,30,60,60,50,70,1,6,9
7,2,6,3,-1,15,1,2,1,0,3,74,17,8,83,86,15,42,69,93,59,1,4,9
5,99,7,5,4,9,1,2,0,0,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
5,99,7,2,-1,10,3,3,0,0,4,0,60,50,50,60,40,50,60,70,60,2,4,10
7,2,2,2,-1,14,2,2,0,0,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
2,1,2,2,-1,8,1,1,0,0,0,90,0,20,100,90,50,80,70,90,100,1,4,10
3,4,7,4,1,13,1,2,-1,-1,0,30,0,50,50,85,40,40,40,50,30,1,4,10
6,6,7,2,1,9,1,2,-1,-1,0,0,60,100,85,100,15,60,100,100,59,2,1,9
6,99,4,5,1,10,1,3,-1,-1,0,85,0,40,0,60,40,0,60,50,15,3,4,6
7,4,2,2,-1,13,5,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,2,2,3,3,8,1,-9,0,1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,6,6,2,1,10,3,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4,4,4,3,2,14,1,3,1,0,5,50,0,10,50,50,30,50,70,100,50,1,4,10
5,3,1,4,4,13,1,2,0,0,0,0,30,30,50,60,50,50,85,100,100,2,7,10
7,99,4,4,1,11,5,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3,2,2,2,5,14,2,3,1,0,0,84,1,32,66,99,65,51,69,82,71,1,1,10
6,6,7,3,2,8,2,3,0,1,0,1,97,97,18,99,62,87,2,86,99,1,3,1
7,4,2,2,4,10,2,3,0,0,0,2,72,31,42,71,61,51,96,71,17,3,4,9
7,2,4,3,-1,12,3,3,0,1,0,85,0,50,60,85,50,50,50,70,50,1,4,3
7,2,7,2,1,9,1,3,-1,-1,0,85,0,30,85,70,40,50,40,70,60,2,2,10
7,3,6,4,-1,9,3,3,-1,-1,1,71,55,50,66,71,60,41,87,71,51,1,3,4
5,2,7,3,-1,13,2,2,1,0,0,85,0,10,75,85,10,50,50,90,95,1,4,10
5,4,6,4,4,9,3,3,0,0,0,40,15,85,40,70,70,60,60,85,85,3,6,8
7,3,1,4,-1,11,2,3,0,0,0,30,30,70,100,100,40,50,60,100,85,1,4,8
7,3,1,4,-1,10,2,3,-1,-1,0,0,60,50,60,60,40,50,70,60,40,1,4,9
7,99,1,2,3,15,2,3,0,0,6,39,1,31,61,41,17,29,84,83,33,2,4,9
7,3,2,2,-1,13,1,3,0,0,0,40,31,15,60,70,15,40,85,100,15,1,4,10
7,4,6,4,-1,10,2,2,1,1,0,51,50,51,47,69,62,39,86,77,50,3,4,4
7,2,1,2,-1,14,1,1,1,0,4,100,0,0,85,85,0,0,100,100,40,2,4,8
2,4,7,4,3,10,1,3,0,0,0,70,0,47,99,84,70,39,86,86,100,2,6,6
4,5,2,3,4,13,3,2,0,0,0,0,85,16,50,84,59,52,84,97,40,3,1,7
2,5,6,3,4,10,3,3,0,0,0,30,70,50,70,60,85,60,85,75,15,2,4,8
7,4,1,3,-1,13,1,3,0,0,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
5,99,2,3,-1,7,2,2,0,0,0,85,1,40,85,70,50,50,70,40,85,1,2,10
7,2,1,2,-1,13,1,1,1,0,0,86,5,15,83,85,86,85,73,100,40,1,4,10
7,-9,-1,1,2,8,1,1,-1,-1,0,-9,70,70,85,70,85,60,70,100,100,3,-9,8
7,5,1,2,2,11,4,3,-1,-1,3,50,70,40,50,50,40,50,70,50,40,2,2,10
5,99,7,4,4,9,2,3,-1,-1,0,54,29,70,15,50,40,50,70,100,50,1,4,3
7,99,6,3,4,9,2,3,0,0,0,15,15,50,4,93,1,3,73,39,0,1,1,4
6,2,2,3,-1,14,3,3,0,0,0,70,0,15,85,70,70,85,70,100,70,1,3,1
7,99,4,3,3,8,3,3,-1,-1,0,100,0,100,100,100,100,70,40,100,100,1,4,10
3,3,7,4,-1,4,1,2,-1,-1,0,85,3,51,95,94,58,49,74,95,45,1,4,7
6,5,3,3,4,10,2,2,1,1,1,30,5,45,80,60,30,60,100,100,15,1,4,8
6,4,2,3,2,12,3,2,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
2,5,2,4,2,12,3,3,0,0,0,16,61,41,39,51,40,60,71,51,59,1,2,6
5,5,1,2,2,14,3,3,-1,-1,0,15,30,70,60,85,30,70,85,85,70,3,2,8
7,4,4,3,-1,9,3,3,-1,-1,0,32,32,80,50,82,85,70,84,63,73,1,6,8
7,5,5,2,1,10,1,3,0,0,0,24,65,78,58,77,50,56,89,75,65,2,4,9
5,3,4,2,-1,10,2,2,0,0,0,100,30,30,70,70,40,50,85,50,85,3,4,10
5,6,1,4,1,9,4,3,0,1,0,15,70,85,40,70,50,50,85,60,40,3,2,7
4,99,5,3,-1,9,4,3,-1,-1,0,19,61,3,6,17,51,60,98,94,6,3,6,6
6,2,7,2,2,7,2,3,-1,-1,1,50,4,50,50,50,50,0,0,50,100,3,5,5
5,4,7,2,-1,12,1,3,0,0,0,61,3,17,31,62,46,60,84,80,100,1,4,10
7,3,7,2,-1,10,1,1,0,0,0,65,10,30,90,65,40,50,70,90,70,1,4,10
0,4,7,4,-1,15,4,3,0,0,0,2,15,20,16,96,-9,50,99,99,1,1,1,8
7,4,1,2,-1,13,1,2,0,0,3,80,0,0,60,70,50,50,50,80,60,1,4,10
7,6,1,2,1,13,2,2,0,0,0,31,2,59,40,96,60,79,86,95,41,2,1,9
1,99,7,4,1,7,2,2,-1,-1,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,6,4,3,3,10,5,3,0,0,2,7,71,51,52,70,57,31,82,53,16,2,2,4
7,2,1,3,-1,12,1,2,1,1,2,62,15,16,60,84,40,70,69,97,50,1,4,10
4,5,1,3,3,13,2,3,0,0,0,11,100,99,100,91,99,91,81,98,99,1,4,8
7,4,4,4,-1,13,1,2,0,0,-9,30,0,0,85,60,15,50,70,70,40,1,4,10
6,5,6,2,3,13,2,3,0,1,0,15,100,80,0,80,40,80,90,65,0,1,2,2
1,99,4,2,2,9,2,3,-1,-1,4,70,40,100,100,100,50,50,85,70,-9,2,3,6
5,5,7,2,-1,14,3,3,-1,-1,0,31,72,0,3,50,15,50,100,50,50,1,2,10
4,99,4,3,2,10,3,3,-1,-1,0,100,50,70,85,100,70,60,60,85,50,3,5,9
7,2,6,2,-1,13,3,3,0,0,3,100,0,0,60,85,0,30,40,85,40,1,4,6
3,99,5,4,-1,10,3,3,0,1,0,60,30,50,50,70,70,50,100,70,100,1,2,9
5,3,7,2,3,13,1,2,0,0,0,15,30,90,15,60,70,40,99,85,0,1,4,10
7,99,2,4,1,10,1,3,-1,-1,0,70,0,60,50,100,50,50,100,0,70,1,4,6
5,6,2,4,2,13,3,3,0,0,2,0,60,70,20,90,75,85,90,90,0,2,4,4
7,2,1,2,3,13,1,2,-1,-1,0,84,0,85,84,92,38,18,83,86,99,2,1,10
7,4,7,2,3,10,2,3,0,0,0,10,25,30,30,55,30,55,75,60,20,1,4,8
0,4,3,3,-1,4,1,2,-1,-1,0,60,0,50,70,70,50,50,60,70,50,2,4,8
7,5,3,4,1,9,3,3,-1,-1,0,50,0,40,40,70,40,40,100,70,60,3,4,8
1,4,5,4,-1,9,3,3,0,0,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
7,3,2,3,-1,13,1,3,0,0,2,80,10,2,25,50,75,50,90,90,10,2,4,10
3,3,7,2,1,9,1,2,0,0,0,69,1,51,94,93,16,30,70,85,99,1,4,10
7,2,1,2,2,14,1,2,1,0,0,88,11,30,85,95,30,30,70,90,90,2,4,10
7,5,6,3,-1,14,1,3,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
1,4,2,2,4,13,1,3,0,0,1,15,0,30,60,60,50,30,100,100,0,1,4,7
7,6,4,2,-1,13,4,3,0,0,0,0,61,50,49,59,62,39,70,51,16,3,4,4
1,6,3,2,1,13,4,3,0,1,0,1,80,71,31,56,51,50,87,50,22,2,4,-9
5,2,6,2,2,3,1,2,-1,-1,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4,99,2,3,3,9,3,2,-1,-1,0,-9,0,59,52,91,1,0,3,47,84,2,2,1
4,99,1,2,4,9,1,2,-1,-1,0,100,0,95,81,99,97,74,94,96,100,1,1,8
7,1,1,2,-1,15,3,1,1,0,0,100,15,30,100,85,40,100,85,100,85,2,4,10
7,6,1,2,1,13,2,3,1,1,3,5,85,65,80,60,60,45,85,90,30,1,4,2
7,6,1,2,-1,13,2,2,0,1,0,15,60,60,40,70,60,85,100,60,15,2,3,8
7,3,1,2,-1,9,1,2,-1,-1,1,100,0,0,90,79,40,33,96,94,87,3,4,10
7,4,1,2,-1,9,3,3,-1,-1,0,2,71,32,69,-9,30,53,75,95,3,3,2,3
7,99,7,5,3,11,-9,-9,-1,-1,5,97,39,51,80,54,50,55,2,48,98,-9,-9,-9
4,99,7,4,-1,13,2,3,-1,-1,0,85,40,70,85,70,85,60,85,70,60,2,4,9
7,5,1,3,4,12,2,3,-1,-1,3,0,100,85,40,70,70,70,100,100,0,1,1,10
7,99,4,3,-1,10,4,3,0,1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,4,4,3,-1,7,5,3,-1,-1,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
1,99,1,4,1,8,4,2,-1,-1,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,99,-1,-9,-1,-9,-9,-9,-1,-1,-9,50,50,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3,4,2,3,3,13,3,3,-1,-1,0,40,50,60,60,60,60,50,60,50,60,3,4,8
5,99,2,2,1,7,2,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
5,99,4,3,-1,10,2,3,0,0,0,0,85,50,60,60,40,50,85,70,40,1,4,4
7,2,6,4,-1,10,2,2,0,0,0,100,0,50,50,70,30,0,85,50,60,1,2,8
1,3,2,2,-1,10,1,2,-1,-1,1,49,14,30,50,50,57,50,82,82,49,1,4,9
7,6,1,4,1,14,3,3,0,0,0,15,85,70,50,85,30,60,100,85,0,2,1,7
7,2,2,3,-1,14,4,2,1,0,0,100,15,0,70,60,70,70,50,85,85,1,4,10
7,4,7,-9,-1,12,2,3,-1,-1,0,0,60,50,15,60,53,50,50,50,15,3,4,4
5,99,4,3,2,10,3,3,-1,-1,0,50,50,15,0,-9,-9,85,40,70,30,2,7,10
5,99,4,4,-1,10,3,2,0,1,0,3,100,85,50,100,85,100,100,100,100,3,6,1
5,7,7,3,1,10,2,3,0,0,0,0,85,85,40,70,50,60,85,50,50,2,2,1
3,99,4,4,-1,11,3,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,6,2,4,-1,10,4,3,-1,-1,-9,30,70,72,50,69,70,70,87,51,40,1,1,3
1,5,1,3,-1,10,4,2,1,0,0,17,67,41,51,82,92,84,97,100,47,2,4,2
7,3,2,2,1,13,2,2,-1,-1,10,100,15,40,70,50,15,50,85,100,60,3,4,10
5,5,1,3,-1,9,3,3,0,0,0,85,50,50,85,100,50,50,100,100,85,3,1,8
7,6,2,2,4,13,-9,3,0,1,4,0,85,85,40,85,70,100,85,85,0,2,-9,-9
5,3,1,3,4,13,3,2,0,0,0,71,39,51,74,71,63,58,73,54,76,3,4,7
5,7,1,2,2,13,4,3,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
5,4,4,3,-1,6,2,3,0,0,0,51,86,48,49,96,21,13,68,53,45,1,4,6
7,99,7,4,3,10,2,3,0,0,2,15,85,60,40,100,70,70,100,70,40,1,1,3
7,7,1,3,-1,11,4,3,-1,-1,0,0,85,70,30,60,50,60,85,70,0,3,2,5
7,99,5,5,-1,10,1,3,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,99,-1,4,4,9,-9,-9,-1,-1,0,85,70,85,40,85,85,85,85,70,100,1,4,8
7,-9,1,2,4,16,3,3,0,0,0,40,98,52,61,85,85,61,86,91,57,2,7,7
5,3,4,2,-1,14,1,2,0,0,0,86,0,0,95,75,31,35,40,92,78,1,4,10
5,4,1,4,2,12,3,3,-1,-1,0,100,0,85,85,85,85,70,100,100,50,3,4,9
7,7,1,3,2,11,4,3,0,0,1,0,60,85,30,85,70,70,85,60,30,2,1,7
6,1,7,4,-1,14,1,2,0,0,0,30,15,30,85,85,30,40,40,60,60,3,4,9
7,7,1,5,1,9,2,3,0,1,0,2,100,99,1,87,24,52,94,74,0,2,2,1
0,99,4,5,4,9,3,3,-1,-1,0,85,0,50,50,85,40,40,40,60,50,2,6,7
7,1,4,2,-1,15,1,1,0,0,2,70,0,1,99,50,16,17,66,100,100,1,4,10
4,5,1,2,4,13,1,3,0,1,3,0,70,50,50,50,50,50,100,50,0,1,4,9
7,5,1,3,-1,9,3,3,-1,-1,-9,50,70,70,50,85,70,70,100,100,60,3,1,8
5,99,1,4,4,10,2,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
5,5,2,3,-1,13,5,3,-1,-1,1,0,99,58,78,76,86,72,98,76,2,1,4,1
7,99,2,4,1,9,1,3,0,0,0,86,31,51,61,88,70,52,86,51,72,2,2,10
7,4,4,2,1,14,3,3,-1,-1,0,90,15,15,50,70,40,31,85,93,37,3,4,10
1,99,4,4,-1,10,-9,-9,-1,-1,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3,5,2,3,2,9,5,3,-1,-1,0,85,50,30,40,85,60,70,85,100,60,2,6,7
7,99,5,4,-1,8,1,3,-1,-1,0,99,1,64,50,86,87,71,72,88,81,1,4,10
7,4,7,2,-1,13,1,1,0,0,-9,0,25,25,75,50,75,50,90,100,0,2,4,8
7,3,1,2,-1,12,1,3,0,0,0,15,33,16,29,83,11,15,79,78,18,1,1,10
6,4,2,2,1,13,3,2,-1,-1,0,85,0,70,85,70,70,70,85,85,85,2,2,9
7,5,6,4,-1,15,2,3,0,0,2,0,50,60,30,50,50,50,100,100,15,3,1,9
4,4,4,4,2,11,-9,-9,-1,-1,-9,70,50,60,50,50,50,50,50,50,60,2,4,8
7,7,5,3,2,10,5,3,0,0,2,30,84,69,30,51,51,50,69,51,2,1,4,3
7,2,1,2,-1,14,1,2,1,0,0,100,0,6,86,86,40,17,41,100,85,1,4,10
7,2,1,3,3,10,1,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
1,-9,5,4,-1,12,1,3,0,0,0,50,50,40,40,50,40,50,70,85,50,3,4,7
7,3,1,3,-1,15,4,3,1,1,1,50,73,3,30,99,17,41,17,98,40,1,1,8
0,99,7,3,-1,12,2,2,-1,-1,0,70,30,60,70,70,60,70,70,85,60,1,1,8
5,4,1,3,-1,14,1,3,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
1,99,4,3,3,13,5,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,99,2,2,3,10,5,1,0,0,1,17,42,51,71,100,1,0,98,100,62,1,1,6
3,99,6,2,1,10,4,3,-1,-1,4,-9,40,50,100,70,100,70,100,100,0,2,4,6
6,3,2,2,4,13,1,3,0,0,5,60,0,0,85,70,70,70,85,85,50,1,4,10
7,6,2,5,-1,11,4,3,0,0,0,2,100,50,50,50,70,70,50,0,0,1,4,1
7,1,5,2,-1,14,1,2,1,0,2,60,0,40,85,85,30,50,60,90,75,1,4,10
2,4,2,2,-1,10,-9,3,0,0,-9,7,72,14,33,71,29,51,90,85,0,1,2,-9
7,3,1,2,4,14,1,2,0,0,0,85,4,16,85,85,40,50,50,85,61,1,4,10
1,1,1,2,-1,14,1,1,1,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
6,99,6,1,1,9,2,3,-1,-1,0,100,50,85,85,40,60,85,100,70,85,2,6,8
6,4,1,4,1,9,3,1,0,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4,4,1,1,1,12,3,2,0,0,0,95,3,100,50,100,88,75,99,50,100,2,4,9
0,4,7,2,-1,10,1,3,1,0,4,60,30,50,30,30,50,50,80,50,50,1,1,10
7,3,1,2,2,13,3,2,-1,-1,1,95,15,50,70,60,30,40,100,70,40,3,4,8
5,99,7,2,4,9,1,2,-1,-1,0,71,50,100,61,73,41,51,83,72,15,1,4,6
7,5,1,2,-1,13,5,2,0,0,0,99,2,32,100,84,86,98,85,92,86,2,4,10
7,6,2,2,-1,14,2,3,-1,-1,1,15,61,85,51,70,56,60,66,61,5,2,2,5
7,3,1,1,-1,13,1,3,-1,-1,0,85,0,0,100,100,70,50,85,100,100,1,4,9
7,3,4,3,2,13,2,2,0,0,0,99,1,50,60,60,50,51,60,85,85,1,4,10
5,2,7,3,4,10,1,1,1,0,0,85,1,80,76,92,73,59,40,71,100,1,4,9
7,4,2,2,4,10,3,3,-1,-1,1,50,43,52,50,73,50,51,85,82,60,3,2,8
3,3,6,2,-1,10,2,3,0,0,0,32,79,20,42,61,33,54,73,94,4,1,4,5
6,4,1,3,1,12,3,1,0,0,2,15,70,60,50,50,70,50,70,60,50,2,4,6
7,6,6,4,1,10,1,3,0,1,0,15,90,45,50,70,60,70,85,100,50,1,1,-9
3,2,3,2,-1,13,1,1,0,0,0,60,0,72,100,94,35,63,77,95,100,1,4,10
7,4,1,2,3,11,1,3,1,0,3,100,0,100,85,100,100,100,85,100,85,1,1,10
7,4,1,2,2,10,1,3,-1,-1,0,50,50,100,60,60,50,50,85,85,87,3,1,9
7,6,1,4,2,10,5,3,0,0,1,0,85,60,15,85,70,50,85,60,0,2,1,2
7,6,7,4,3,9,3,3,-1,-1,15,41,85,100,50,61,60,50,100,60,51,3,4,6
4,2,7,2,3,13,2,2,-1,-1,0,61,0,2,50,60,22,-9,85,51,71,1,4,8
7,2,3,2,-1,13,1,2,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
7,6,2,4,1,11,3,2,-1,-1,6,16,85,71,85,75,70,70,99,99,61,2,2,3
7,7,1,4,1,11,2,3,-1,-1,0,15,100,100,50,100,60,70,89,70,100,2,1,4
7,6,6,4,-1,10,3,3,0,1,0,0,100,30,15,85,70,60,100,100,0,1,1,2
3,99,7,4,4,9,3,3,0,1,1,93,3,68,53,73,69,52,61,86,98,1,1,4
7,99,1,2,-1,9,3,3,-1,-1,0,50,2,40,42,70,42,31,52,52,41,1,4,8
7,2,6,2,-1,13,1,1,0,0,0,60,0,15,100,85,30,70,80,94,94,1,4,10
4,4,7,3,3,10,2,2,0,1,0,30,0,40,70,70,40,50,60,70,60,1,4,8
5,2,6,3,-1,14,2,3,0,0,0,50,50,50,50,50,50,50,50,50,50,3,4,8
5,3,2,2,1,13,2,3,0,0,0,70,0,40,40,60,40,30,70,70,40,1,4,10
2,4,1,2,-1,10,5,3,0,0,3,19,77,62,50,99,66,25,92,63,51,3,4,5
7,2,1,2,-1,11,1,1,1,0,0,90,2,3,75,80,27,46,76,83,67,3,4,10
1,2,4,3,-1,9,5,3,-1,-1,0,18,5,100,100,100,100,16,9,100,100,1,4,10
7,6,1,5,2,13,5,3,1,1,3,1,99,66,40,70,60,50,99,66,31,1,4,2
7,1,1,2,-1,12,1,1,0,1,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
7,2,7,3,-1,11,1,2,0,0,0,60,0,0,85,70,15,30,70,50,60,1,4,10
6,3,4,2,1,10,1,3,0,0,-9,100,0,40,70,70,50,50,40,70,70,3,4,10
2,2,6,4,-1,10,1,3,0,0,1,90,0,50,30,45,35,60,10,50,40,1,1,9
7,3,7,2,4,14,2,2,0,0,0,90,0,30,75,70,60,60,75,85,40,1,4,10
7,3,6,2,-1,9,3,2,-1,-1,2,17,70,51,52,78,39,41,84,85,59,2,4,4
3,99,2,4,-1,9,3,3,-1,-1,0,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
4,2,7,2,-1,13,1,2,1,0,0,70,15,50,70,70,30,50,40,85,70,1,2,6
6,6,1,2,2,13,3,2,-1,-1,0,15,61,67,60,60,85,52,93,97,32,2,4,10
7,7,1,2,1,10,4,3,0,0,1,2,86,85,16,85,85,80,100,60,40,2,1,2
7,7,6,2,1,13,2,2,-1,-1,5,14,87,59,51,61,70,50,60,15,16,2,4,5
2,99,4,4,5,9,1,3,-1,-1,2,60,50,60,50,70,50,50,60,40,50,1,2,10
5,2,7,3,1,14,3,2,0,0,0,60,15,85,60,100,30,50,85,85,60,3,4,4
7,5,4,2,4,13,3,3,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
5,5,5,2,4,13,2,3,1,0,0,40,40,30,65,70,60,60,80,75,40,1,4,8
6,2,4,2,-1,10,1,2,1,0,0,100,2,16,100,54,51,52,70,85,100,3,4,10
7,3,7,3,-1,10,1,2,-1,-1,1,60,59,51,84,70,70,71,85,85,77,2,2,9
1,3,2,2,2,10,1,2,0,0,1,16,50,50,50,50,40,50,85,50,50,1,2,6
7,6,1,4,1,13,2,3,-1,-1,2,30,90,50,0,100,80,85,100,50,50,2,4,1
1,1,4,4,-1,10,2,3,0,0,0,60,70,15,15,70,15,50,85,85,0,1,4,8
1,6,7,2,1,13,1,2,0,0,0,15,60,50,50,50,45,49,90,90,0,3,1,6
3,99,7,2,2,9,1,3,-1,-1,0,61,40,75,70,81,29,74,100,70,40,2,1,6
4,4,5,3,-1,9,1,3,1,0,0,84,0,50,58,51,46,51,99,100,92,3,4,9
3,99,7,5,-1,9,1,3,-1,-1,0,100,0,50,50,100,50,0,70,85,50,1,1,8
